NU_ANO;CO_UF_ESCOLA;SG_UF_ESCOLA;CO_MUNICIPIO_ESCOLA;NO_MUNICIPIO_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;NU_MEDIA_OBJ;NU_MEDIA_TOT;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_APROVACAO;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA
2015;50;MS;5002704;Campo Grande;50028880;EE PROFª CLARINDA MENDES DE AQUINO;Estadual;Urbana;89;2;65;73,03;469,24;547,67;495,20;433,74;528,31;NA;NA;Grupo 3;85,5;56,92;71,2;15,6;13,2;De 61 a 90 alunos
2015;50;MS;5003702;Dourados;50029150;COLEGIO TOTAL- UNIDADE DOURADOS;Privada;Urbana;33;0;31;93,94;545,14;589,01;542,34;549,89;685,81;NA;NA;Grupo 5;54,9;35,48;95,0;5,0;0,0;De 31 a 60 alunos
2015;50;MS;5002704;Campo Grande;50029258;ESCOLA CEAPE - C DE ENSINO E APRENDIZAGEM;Privada;Urbana;13;0;12;92,31;482,07;601,08;532,62;482,85;611,67;NA;NA;Grupo 5;84,4;25,00;94,7;5,3;0,0;De 1 a 30 alunos
2015;50;MS;5003207;Corumbá;50030132;ESCOLA TENIR LTDA;Privada;Urbana;45;0;41;91,11;529,61;599,92;561,08;498,73;700,00;NA;NA;Grupo 5;72,2;63,41;96,8;2,5;0,7;De 31 a 60 alunos
2015;50;MS;5000609;Amambai;50030370;EE INDIGENA MBO EROY GUARANI KAIOWA;Estadual;Rural;37;5;20;54,05;391,02;508,16;427,27;413,83;444,00;NA;NA;Grupo 1;61,5;90,00;81,3;8,4;10,3;De 31 a 60 alunos
2015;50;MS;5004601;Itaquiraí;50030710;ESCOLA FAMILIA AGRICOLA DE ITAQUIRAI;Privada;Rural;29;0;17;58,62;436,46;519,55;428,04;452,19;401,18;NA;NA;Grupo 2;8,8;5,88;89,0;6,1;4,9;De 1 a 30 alunos
2015;50;MS;5002704;Campo Grande;50032100;COLEGIO BIONATUS II;Privada;Urbana;64;0;63;98,44;695,28;682,42;641,88;802,65;866,98;NA;NA;Grupo 6;80,0;0,00;100,0;0,0;0,0;De 61 a 90 alunos
2015;50;MS;5002704;Campo Grande;50032127;COLEGIO NOTA DEZ - ENSINO MEDIO - UNIDADE II;Privada;Urbana;173;0;166;95,95;582,96;635,82;582,09;624,37;811,08;NA;NA;Grupo 6;55,9;0,00;97,6;2,0;0,4;Maior que 90 alunos
2015;50;MS;5003702;Dourados;50059823;COLEGIO DELPHOS;Privada;Urbana;78;0;70;89,74;588,39;650,98;592,70;628,90;804,57;NA;NA;Grupo 6;69,8;42,86;97,7;2,3;0,0;De 61 a 90 alunos
2015;50;MS;5005400;Maracaju;50065807;ESCOLA NOSSA SENHORA APARECIDA;Privada;Urbana;16;0;15;93,75;490,25;594,36;487,01;477,23;558,67;NA;NA;Grupo 4;56,3;0,00;96,7;3,3;0,0;De 1 a 30 alunos
2015;51;MT;5100250;Alta Floresta;51003082;COLEGIO ALTA FLORESTA ED INFANTIL EF E EM;Privada;Urbana;17;0;15;88,24;515,28;611,11;545,90;504,14;634,67;NA;NA;Grupo 5;50,0;73,33;100,0;0,0;0,0;De 1 a 30 alunos
2015;51;MT;5100250;Alta Floresta;51003694;EE OURO VERDE;Estadual;Rural;27;0;20;74,07;458,03;549,10;480,99;445,30;556,00;NA;NA;Grupo 2;11,1;60,00;90,5;7,4;2,1;De 1 a 30 alunos
2015;51;MT;5102793;Carlinda;51004356;EE TANCREDO DE ALMEIDA NEVES;Estadual;Urbana;87;0;60;68,97;462,92;526,92;465,07;422,27;467,00;NA;NA;Grupo 3;39,8;85,00;67,2;23,6;9,2;De 61 a 90 alunos
2015;51;MT;5106158;Nova Bandeirantes;51004968;EE PROF VALDOMIRO TEODORO CANDIDO;Estadual;Urbana;99;0;52;52,53;458,01;518,00;457,97;417,14;474,62;NA;NA;Grupo 3;27,8;88,46;69,5;17,3;13,2;Maior que 90 alunos
2015;51;MT;5103205;Colíder;51006847;EE DESMILTON ARMANDO POMPEU DE BARROS;Estadual;Urbana;201;2;152;75,62;459,90;545,70;486,70;436,55;569,08;NA;NA;Grupo 3;32,5;73,68;75,4;13,0;11,6;Maior que 90 alunos
2015;51;MT;5103205;Colíder;51006863;EE CEL ANTONIO PAES DE BARROS;Estadual;Urbana;68;0;34;50,00;453,46;508,64;454,89;390,88;467,65;NA;NA;Grupo 3;50,8;85,29;50,3;28,4;21,3;De 61 a 90 alunos
2015;51;MT;5104104;Guarantã do Norte;51006952;COLEGIO INOVACAO EDC INFANTIL ENS FUNDAMENTAL E MEDIO;Privada;Urbana;11;0;10;90,91;500,49;555,51;513,09;512,46;526,00;NA;NA;Grupo 4;20,0;40,00;97,4;2,6;0,0;De 1 a 30 alunos
2015;51;MT;5102637;Campo Novo do Parecis;51010224;EE MADRE TARCILA;Estadual;Urbana;128;2;91;71,09;466,03;545,65;492,57;452,79;514,29;NA;NA;Grupo 3;29,8;61,54;52,9;34,6;12,5;Maior que 90 alunos
2015;51;MT;5103304;Comodoro;51010372;EE DONA ROSA FRIGGER PIOVEZAN;Estadual;Urbana;126;3;80;63,49;464,55;537,16;478,25;450,50;500,00;NA;NA;Grupo 3;25,2;63,75;62,0;16,0;22,0;Maior que 90 alunos
2015;51;MT;5106802;Porto dos Gaúchos;51012600;EE JOSE ALVES BEZERRA;Estadual;Urbana;39;0;25;64,10;444,50;530,62;472,11;445,48;476,00;NA;NA;Grupo 3;32,4;80,00;72,9;14,7;12,4;De 31 a 60 alunos
2015;51;MT;5107305;São José do Rio Claro;51012960;EE SAO JOSE DO RIO CLARO;Estadual;Urbana;120;0;71;59,17;465,55;545,20;485,88;443,39;500,28;NA;NA;Grupo 3;35,7;80,28;62,5;11,1;26,4;Maior que 90 alunos
2015;51;MT;5105259;Lucas do Rio Verde;51013576;EE ANGELO NADIN;Estadual;Urbana;138;2;71;51,45;461,05;536,49;484,10;451,54;523,66;NA;NA;Grupo 4;32,9;76,06;72,1;12,5;15,4;Maior que 90 alunos
2015;51;MT;5105259;Lucas do Rio Verde;51013606;COOENSINO UNIVERSAL DOIS MIL;Privada;Urbana;26;0;20;76,92;489,70;573,13;506,03;462,77;554,00;NA;NA;Grupo 5;40,6;0,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;51;MT;5106224;Nova Mutum;51014211;ESCOLA CENECISTA HILDA STRENGER RIBEIRO;Privada;Urbana;30;0;30;100,00;543,55;607,85;554,67;594,73;627,33;NA;NA;Grupo 5;23,1;80,00;88,7;11,3;0,0;De 1 a 30 alunos
2015;51;MT;5107925;Sorriso;51014769;EE 13 DE MAIO;Estadual;Urbana;63;1;34;53,97;455,59;518,26;467,59;408,03;480,59;NA;NA;Grupo 4;36,7;44,12;51,7;23,6;24,7;De 61 a 90 alunos
2015;51;MT;5107925;Sorriso;51014785;EE MARIO SPINELLI;Estadual;Urbana;469;7;352;75,05;469,27;543,57;483,88;451,69;515,51;NA;NA;Grupo 3;30,0;60,23;72,7;11,6;15,7;Maior que 90 alunos
2015;51;MT;5107248;Santa Carmem;51015960;EE N SENHORA APARECIDA;Estadual;Urbana;44;0;29;65,91;468,01;552,17;481,73;465,52;517,93;NA;NA;Grupo 2;33,3;82,76;72,3;12,4;15,3;De 31 a 60 alunos
2015;51;MT;5107909;Sinop;51015994;ESCOLA CENECISTA SANTA ELISABETE;Privada;Urbana;32;0;30;93,75;538,60;595,67;541,61;576,29;626,67;NA;NA;Grupo 5;38,5;53,33;89,5;9,6;0,9;De 31 a 60 alunos
2015;51;MT;5107909;Sinop;51016419;EE OLIMPIO JOAO PISSINATI GUERRA;Estadual;Urbana;72;0;50;69,44;474,80;533,51;489,03;443,88;515,20;NA;NA;Grupo 4;39,0;90,00;65,9;28,7;5,4;De 61 a 90 alunos
2015;51;MT;5106208;Nova Brasilândia;51016885;EE PAD JOSE MARIA DO SACRAMENTO;Estadual;Urbana;35;0;21;60,00;457,72;519,90;460,32;436,92;492,38;NA;NA;Grupo 3;43,5;80,95;61,8;12,4;25,8;De 31 a 60 alunos
2015;51;MT;5100359;Alto Boa Vista;51018551;EE JOAO REZENDE DE AZEVEDO;Estadual;Urbana;45;0;30;66,67;442,23;525,22;448,46;406,29;466,00;NA;NA;Grupo 3;19,5;86,67;70,0;13,1;16,9;De 31 a 60 alunos
2015;51;MT;5106257;Nova Xavantina;51023423;NUCLEO COM DOM BOSCO ESCOLINHA BILLY GANCHO;Privada;Urbana;19;0;19;100,00;564,47;611,34;539,73;579,93;660,00;NA;NA;Grupo 5;36,1;68,42;97,2;2,8;0,0;De 1 a 30 alunos
2015;51;MT;5101704;Barra do Bugres;51027194;EE ALFREDO JOSE DA SILVA;Estadual;Urbana;175;0;93;53,14;449,73;527,08;474,56;434,23;506,45;NA;NA;Grupo 3;34,0;77,42;50,1;45,3;4,6;Maior que 90 alunos
2015;51;MT;5101704;Barra do Bugres;51027232;EE JULIO MULLER;Estadual;Urbana;82;0;56;68,29;453,76;534,53;475,86;423,67;537,50;NA;NA;Grupo 3;29,0;82,14;56,8;32,1;11,1;De 61 a 90 alunos
2015;51;MT;5104500;Indiavaí;51029812;EE PAULINO MODESTO;Estadual;Urbana;17;1;13;76,47;441,11;504,59;436,29;386,70;438,46;NA;NA;Grupo 2;24,3;76,92;85,5;4,3;10,2;De 1 a 30 alunos
2015;51;MT;5100508;Alto Paraguai;51033003;EE DR ARNALDO ESTEVAO DE FIGUEIREDO;Estadual;Urbana;56;1;30;53,57;451,99;526,98;464,32;411,49;508,67;NA;NA;Grupo 3;41,7;80,00;73,2;10,8;16,0;De 31 a 60 alunos
2015;51;MT;5106000;Nortelândia;51033534;EE IDALINA DE FARIAS;Estadual;Urbana;60;3;34;56,67;438,06;518,00;471,81;398,64;491,76;NA;NA;Grupo 2;26,2;88,24;65,7;9,6;24,7;De 31 a 60 alunos
2015;51;MT;5104906;Jangada;51034352;EE BENEDITA AUGUSTA LEMES;Estadual;Rural;26;0;17;65,38;416,21;479,44;411,48;416,78;382,35;NA;NA;Grupo 2;16,3;82,35;68,8;22,9;8,3;De 1 a 30 alunos
2015;51;MT;5104906;Jangada;51034360;EE ARNALDO ESTEVAO FIGUEIREDO;Estadual;Urbana;54;0;34;62,96;429,46;522,90;446,45;418,59;488,82;NA;NA;Grupo 3;35,7;79,41;69,8;24,9;5,3;De 31 a 60 alunos
2015;51;MT;5103007;Chapada dos Guimarães;51035251;EE CEL RAFAEL DE SIQUEIRA;Estadual;Urbana;66;0;47;71,21;459,67;537,25;508,40;436,83;553,62;NA;NA;Grupo 3;43,9;76,60;63,0;31,7;5,3;De 61 a 90 alunos
2015;51;MT;5103403;Cuiabá;51036193;CENTRO EDUC ALBERT EINSTEIN COLEGIO MASTER;Privada;Urbana;222;0;214;96,40;568,47;623,14;566,34;580,12;738,13;NA;NA;Grupo 6;70,1;41,59;95,1;4,9;0,0;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51036541;EE ANDRE AVELINO RIBEIRO;Estadual;Urbana;413;4;309;74,82;447,82;523,71;472,24;425,13;475,08;NA;NA;Grupo 3;40,1;75,73;58,8;25,9;15,3;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51036673;EE PADRE JOAO PANAROTTO;Estadual;Urbana;79;1;48;60,76;443,22;518,03;456,78;406,80;452,92;NA;NA;Grupo 3;43,5;83,33;50,4;43,9;5,7;De 61 a 90 alunos
2015;51;MT;5103403;Cuiabá;51036690;EE MARCELINA DE CAMPOS;Estadual;Urbana;25;0;22;88,00;446,12;533,73;485,60;411,95;514,55;NA;NA;Grupo 4;45,7;77,27;89,0;6,5;4,5;De 1 a 30 alunos
2015;51;MT;5103403;Cuiabá;51036720;EE PROF ULISSES CUIABANO;Estadual;Urbana;96;0;80;83,33;460,87;535,68;480,63;446,72;510,50;NA;NA;Grupo 4;45,9;70,00;69,9;28,7;1,4;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51036746;EE CLEINIA ROSALINA SOUZA;Estadual;Urbana;87;1;50;57,47;448,97;511,10;448,57;404,77;442,00;NA;NA;Grupo 3;35,1;74,00;57,2;38,2;4,6;De 61 a 90 alunos
2015;51;MT;5107800;Santo Antônio do Leverger;51037572;IFMT - CAMPUS SAO VICENTE;Federal;Rural;57;0;53;92,98;488,36;576,43;506,84;501,72;514,72;NA;NA;Grupo 3;86,8;90,57;81,2;18,8;0,0;De 31 a 60 alunos
2015;51;MT;5103403;Cuiabá;51038757;EE DIONE AUGUSTA SILVA SOUZA;Estadual;Urbana;299;1;182;60,87;447,54;522,95;472,42;423,52;483,52;NA;NA;Grupo 3;35,0;65,38;60,0;16,5;23,5;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51039257;ESCOLA ESTADUAL PROFESSORA ELIANE DIGIGOV SANTANA;Estadual;Urbana;148;2;91;61,49;448,47;532,84;480,65;432,22;473,63;NA;NA;Grupo 4;41,8;71,43;67,6;24,9;7,5;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51039877;COLEGIO SALESIANO SAO GONCALO - ESCOLA DE EDUCACAO BASICA;Privada;Urbana;261;0;248;95,02;567,34;634,62;553,77;604,43;699,68;NA;NA;Grupo 5;75,5;90,32;98,8;1,2;0,0;Maior que 90 alunos
2015;51;MT;5107800;Santo Antônio do Leverger;51042126;EE HERMES RODRIGUES DE ALCANTARA;Estadual;Urbana;87;1;54;62,07;443,95;497,91;446,26;396,62;467,24;NA;NA;Grupo 3;36,9;90,74;65,4;15,2;19,4;De 61 a 90 alunos
2015;51;MT;5108402;Várzea Grande;51042622;EE PROFADALGISA DE BARROS;Estadual;Urbana;468;0;303;64,74;454,31;530,87;480,73;427,74;504,22;NA;NA;Grupo 3;37,5;72,28;83,8;15,8;0,4;Maior que 90 alunos
2015;51;MT;5108402;Várzea Grande;51043084;EE PROF FERNANDO LEITE DE CAMPOS;Estadual;Urbana;198;0;120;60,61;456,12;515,08;472,86;423,71;487,50;NA;NA;Grupo 3;34,1;79,17;67,2;25,2;7,6;Maior que 90 alunos
2015;51;MT;5108402;Várzea Grande;51043173;EE IRENE GOMES DE CAMPOS;Estadual;Urbana;74;0;45;60,81;425,33;519,81;461,41;418,20;471,56;NA;NA;Grupo 3;36,9;84,44;72,0;11,9;16,1;De 61 a 90 alunos
2015;51;MT;5102504;Cáceres;51044013;EE PROFANA MDAS GRACAS SNORONHA;Estadual;Urbana;103;0;60;58,25;446,80;526,67;476,04;425,29;488,33;NA;NA;Grupo 3;32,4;73,33;63,8;28,9;7,3;Maior que 90 alunos
2015;51;MT;5102504;Cáceres;51044900;EE ONZE DE MARCO;Estadual;Urbana;238;5;170;71,43;453,98;533,94;475,64;420,44;506,94;NA;NA;Grupo 2;38,2;64,12;71,0;11,2;17,8;Maior que 90 alunos
2015;51;MT;5102504;Cáceres;51044919;EE SENADOR MARIO MOTTA;Estadual;Urbana;60;0;53;88,33;454,44;519,69;462,60;412,63;445,66;NA;NA;Grupo 3;31,5;77,36;67,9;25,4;6,7;De 31 a 60 alunos
2015;51;MT;5102678;Campo Verde;51046857;EE WALDEMON MORAES COELHO;Estadual;Urbana;156;2;99;63,46;455,34;520,94;475,96;424,67;511,52;NA;NA;Grupo 3;31,7;61,62;51,6;24,4;24,0;Maior que 90 alunos
2015;51;MT;5103908;General Carneiro;51047322;EE DRJOAO PONCE DE ARRUDA;Estadual;Urbana;16;0;11;68,75;463,59;507,94;473,11;400,39;467,27;NA;NA;Grupo 3;33,3;63,64;59,7;35,8;4,5;De 1 a 30 alunos
2015;51;MT;5104609;Itiquira;51049880;EE BONIFACIO SACHETTI;Estadual;Rural;64;1;38;59,38;444,24;531,60;483,67;444,57;507,84;NA;NA;Grupo 3;26,3;94,74;58,3;19,0;22,7;De 61 a 90 alunos
2015;51;MT;5106372;Pedra Preta;51050765;EE 13 DE MAIO;Estadual;Urbana;150;1;87;58,00;449,99;530,92;480,32;423,55;488,05;NA;NA;Grupo 3;54,5;86,21;69,4;18,3;12,3;Maior que 90 alunos
2015;51;MT;5107404;São Pedro da Cipa;51051141;EE IR MIGUELINA CORSO;Estadual;Urbana;56;0;28;50,00;436,32;492,94;464,24;399,57;470,71;NA;NA;Grupo 3;21,3;89,29;65,1;15,9;19,0;De 31 a 60 alunos
2015;51;MT;5107602;Rondonópolis;51051192;CASINHA FELIZ CENTRO DE ENSINO SC;Privada;Urbana;36;0;30;83,33;534,84;600,22;548,13;550,91;642,00;NA;NA;Grupo 5;53,5;40,00;96,7;3,3;0,0;De 31 a 60 alunos
2015;51;MT;5107602;Rondonópolis;51051273;CENTRO INTEGRADO DE ENSINO 1 E 2 GRAUS;Privada;Urbana;43;0;36;83,72;529,28;592,66;546,02;561,07;672,78;NA;NA;Grupo 5;46,8;80,56;98,3;1,7;0,0;De 31 a 60 alunos
2015;51;MT;5107602;Rondonópolis;51051311;EE RAMIRO BERNARDO DA SILVA;Estadual;Urbana;22;0;17;77,27;476,28;558,13;502,93;457,45;569,41;NA;NA;Grupo 4;41,5;76,47;46,1;26,6;27,3;De 1 a 30 alunos
2015;51;MT;5107297;São José do Povo;51051796;EE LUDOVICO VIEIRA CAMARGO;Estadual;Urbana;29;0;19;65,52;444,91;526,40;478,10;408,44;463,16;NA;NA;Grupo 3;29,1;94,74;62,8;21,8;15,4;De 1 a 30 alunos
2015;51;MT;5107602;Rondonópolis;51051893;EE ADOLFO AUGUSTO DE MORAES;Estadual;Urbana;143;1;97;67,83;467,64;545,08;486,76;441,38;531,13;NA;NA;Grupo 3;42,9;73,20;67,9;18,9;13,2;Maior que 90 alunos
2015;51;MT;5107602;Rondonópolis;51051907;EE ANTONIO G BALBINO;Estadual;Urbana;42;0;29;69,05;466,37;532,04;478,02;437,44;511,72;NA;NA;Grupo 3;29,1;65,52;52,7;31,4;15,9;De 31 a 60 alunos
2015;51;MT;5107602;Rondonópolis;51051923;EE LA SALLE;Estadual;Urbana;67;0;64;95,52;484,21;554,59;504,02;467,42;598,44;NA;NA;Grupo 4;42,0;68,75;83,9;16,1;0,0;De 61 a 90 alunos
2015;51;MT;5107602;Rondonópolis;51052296;EE PROFELIZABETH DE FREITAS MAGALHAES;Estadual;Urbana;114;0;73;64,04;457,28;525,47;468,04;432,39;495,07;NA;NA;Grupo 3;41,4;65,75;59,4;25,9;14,7;Maior que 90 alunos
2015;51;MT;5107602;Rondonópolis;51052423;EE ANDRE ANTONIO MAGGI;Estadual;Urbana;191;5;112;58,64;457,68;534,93;473,63;412,01;494,64;NA;NA;Grupo 3;38,6;65,18;51,7;35,0;13,3;Maior que 90 alunos
2015;51;MT;5100300;Alto Araguaia;51052890;EE CARLOS HUGUENEY;Estadual;Urbana;70;0;45;64,29;458,96;545,77;485,92;412,59;494,67;NA;NA;Grupo 3;35,1;77,78;69,4;15,2;15,4;De 61 a 90 alunos
2015;51;MT;5100607;Alto Taquari;51053403;EE CARLOS IRIGARAY FILHO;Estadual;Urbana;77;0;46;59,74;468,86;541,42;477,02;442,77;491,74;NA;NA;Grupo 4;27,0;71,74;53,7;20,2;26,1;De 61 a 90 alunos
2015;51;MT;5102637;Campo Novo do Parecis;51057778;INSTITUTO LUTERANO DE EDUCACAO DO PARECIS;Privada;Urbana;14;0;13;92,86;512,14;563,51;504,26;538,15;596,92;NA;NA;Grupo 5;31,9;76,92;85,4;14,6;0,0;De 1 a 30 alunos
2015;51;MT;5107602;Rondonópolis;51057891;CENTRO EDUCACIONAL KHALIL ZAHER;Privada;Urbana;27;0;24;88,89;549,10;608,73;554,58;595,43;714,17;NA;NA;Grupo 6;54,7;54,17;96,6;3,4;0,0;De 1 a 30 alunos
2015;51;MT;5108402;Várzea Grande;51059282;COLEGIO ADVENTISTA VARZEA GRANDE;Privada;Urbana;27;0;24;88,89;487,51;551,42;518,00;434,55;560,83;NA;NA;Grupo 4;46,2;50,00;87,9;11,1;1,0;De 1 a 30 alunos
2015;51;MT;5106224;Nova Mutum;51060035;COLEGIO PIAGET-BESS EISELE LTDA ME;Privada;Urbana;17;1;15;88,24;505,53;587,93;548,76;512,90;610,67;NA;NA;Grupo 5;32,4;53,33;93,7;6,3;0,0;De 1 a 30 alunos
2015;51;MT;5101803;Barra do Garças;51060698;ECEB INTERATIVA;Privada;Urbana;23;0;23;100,00;530,76;610,34;555,03;515,69;653,91;NA;NA;Grupo 5;39,0;43,48;94,3;5,7;0,0;De 1 a 30 alunos
2015;51;MT;5103403;Cuiabá;51062062;SISTEMA DE ENSINO SAO BENEDITO;Privada;Urbana;32;0;26;81,25;480,00;514,53;472,53;462,08;517,69;NA;NA;Grupo 4;39,1;50,00;76,0;24,0;0,0;De 31 a 60 alunos
2015;51;MT;5104526;Ipiranga do Norte;51063026;EE ANDRE ANTONIO MAGGI;Estadual;Urbana;78;1;51;65,38;461,65;541,21;469,74;439,11;481,18;NA;NA;Grupo 4;46,9;78,43;72,1;14,3;13,6;De 61 a 90 alunos
2015;51;MT;5100250;Alta Floresta;51064090;EE DOM BOSCO;Estadual;Urbana;23;1;20;86,96;459,68;543,30;480,82;435,73;568,00;NA;NA;Grupo 4;42,0;80,00;90,5;9,5;0,0;De 1 a 30 alunos
2015;51;MT;5103379;Cotriguaçu;51064456;EE SIDNEY CESAR FUHR;Estadual;Rural;23;0;15;65,22;445,01;536,53;496,83;460,80;497,33;NA;NA;Grupo 2;18,2;80,00;93,1;6,9;0,0;De 1 a 30 alunos
2015;51;MT;5103403;Cuiabá;51067439;COLEGIO FATO MAIS;Privada;Urbana;32;0;29;90,63;532,92;587,38;533,12;570,87;711,72;NA;NA;Grupo 4;59,3;0,00;100,0;0,0;0,0;De 31 a 60 alunos
2015;51;MT;5106190;Nova Santa Helena;51087731;EE GRACIA EDMUNDO ZEFERINO;Estadual;Urbana;38;0;22;57,89;466,44;531,77;470,85;441,65;498,18;NA;NA;Grupo 3;21,3;86,36;56,6;22,5;20,9;De 31 a 60 alunos
2015;51;MT;5108402;Várzea Grande;51088860;EE DUNGA RODRIGUES;Estadual;Urbana;171;0;91;53,22;445,80;519,32;465,17;413,80;468,13;NA;NA;Grupo 3;30,4;70,33;48,7;22,2;29,1;Maior que 90 alunos
2015;51;MT;5107909;Sinop;51089491;SOCIEDADE EDUCACIONAL MARINGA LTDA;Privada;Urbana;74;0;57;77,03;505,53;569,90;507,75;466,25;563,51;NA;NA;Grupo 4;51,5;36,84;86,3;12,0;1,7;De 61 a 90 alunos
2015;51;MT;5107065;Querência;51090031;ESCOLA MUNICIPAL AGRICOLA DE QUERENCIA;Municipal;Rural;26;0;22;84,62;440,30;520,49;450,31;431,73;489,09;NA;NA;Grupo 2;NA;0,00;99,2;0,8;0,0;De 1 a 30 alunos
2015;51;MT;5108352;Vale de São Domingos;51090279;ESCOLA ESTADUAL RAINHA DA PAZ;Estadual;Rural;40;0;28;70,00;455,00;531,35;460,00;418,59;465,00;NA;NA;Grupo 3;18,4;82,14;72,9;20,3;6,8;De 31 a 60 alunos
2015;51;MT;5103403;Cuiabá;51091321;COLEGIO FATO - COXIPO;Privada;Urbana;46;0;39;84,78;497,44;559,05;507,45;479,84;590,77;NA;NA;Grupo 5;46,5;43,59;96,1;3,5;0,4;De 31 a 60 alunos
2015;51;MT;5108402;Várzea Grande;51091364;EE JAIME VERISSIMO DE CAMPOS JUNIOR JAIMINHO;Estadual;Urbana;189;1;109;57,67;455,15;532,91;482,72;420,90;489,69;NA;NA;Grupo 3;32,5;73,39;56,0;30,0;14,0;Maior que 90 alunos
2015;51;MT;5103403;Cuiabá;51093650;SESIESCOLA LEONOR BARRETO FRANCO;Privada;Urbana;22;0;21;95,45;507,08;568,90;518,12;507,27;566,67;NA;NA;Grupo 5;57,1;90,48;96,4;3,6;0,0;De 1 a 30 alunos
2015;51;MT;5103403;Cuiabá;51094070;EE PADRE FIRMO PINTO DUARTE FILHO;Estadual;Urbana;23;1;15;65,22;440,46;515,05;470,52;410,61;464,00;NA;NA;Grupo 3;31,9;33,33;74,4;14,9;10,7;De 1 a 30 alunos
2015;51;MT;5103403;Cuiabá;51118815;COLEGIO POENTE;Privada;Urbana;27;0;22;81,48;448,60;520,59;457,77;441,86;451,82;NA;NA;Grupo 4;58,3;36,36;92,2;4,4;3,4;De 1 a 30 alunos
2015;51;MT;5107925;Sorriso;51162806;ESCOLA NOVA DINAMICA DE EDUCACAO BASICA;Privada;Urbana;17;0;13;76,47;490,93;531,95;483,85;481,04;561,54;NA;NA;Grupo 4;30,6;76,92;88,5;9,8;1,7;De 1 a 30 alunos
2015;51;MT;5105150;Juína;51192802;IFMT - CAMPUS JUINA;Federal;Rural;118;0;112;94,92;503,38;579,39;515,44;485,15;552,14;NA;NA;Grupo 3;50,0;90,18;91,1;8,9;0,0;Maior que 90 alunos
2015;51;MT;5103353;Confresa;51198819;IFMT - CAMPUS CONFRESA;Federal;Urbana;103;0;91;88,35;489,85;564,30;502,84;478,69;540,44;NA;NA;Grupo 3;71,1;80,22;95,9;0,0;4,1;Maior que 90 alunos
2015;52;GO;5206404;Crixás;52000095;COLEGIO ESTADUAL PRUDENCIO FERREIRA;Estadual;Urbana;24;0;16;66,67;454,54;503,78;448,37;414,73;411,25;NA;NA;Grupo 2;20,3;68,75;94,4;3,3;2,3;De 1 a 30 alunos
2015;52;GO;5214002;Mozarlândia;52000648;COLEGIO ESTADUAL COSTA E SILVA;Estadual;Urbana;164;3;88;53,66;444,69;525,94;487,01;459,98;454,32;NA;NA;Grupo 3;35,3;79,55;78,0;8,8;13,2;Maior que 90 alunos
2015;52;GO;5202353;Arenópolis;52004805;COLEGIO ESTADUAL ALFREDO NASSER;Estadual;Urbana;26;5;16;61,54;445,19;520,78;483,10;460,38;505,00;NA;NA;Grupo 3;53,0;56,25;83,5;6,3;10,2;De 1 a 30 alunos
2015;52;GO;5200829;Amaralina;52007065;COLEGIO ESTADUAL JOSINO SILVA;Estadual;Urbana;33;1;24;72,73;461,38;527,05;475,73;422,21;494,17;NA;NA;Grupo 2;38,7;87,50;91,7;4,2;4,1;De 31 a 60 alunos
2015;52;GO;5213087;Minaçu;52007642;COLEGIO SESI SAMA;Privada;Urbana;57;0;53;92,98;518,29;597,62;529,25;544,62;643,11;NA;NA;Grupo 4;41,7;96,23;91,9;7,5;0,6;De 31 a 60 alunos
2015;52;GO;5214606;Niquelândia;52008657;COLEGIO ESTADUAL PAULO FRANCISCO DA SILVA;Estadual;Urbana;99;0;50;50,51;462,28;523,09;464,87;439,09;451,20;NA;NA;Grupo 3;28,1;84,00;88,3;3,1;8,6;Maior que 90 alunos
2015;52;GO;5219704;Santa Terezinha de Goiás;52011135;COLEGIO ESTADUAL MARIA LOPES MARTINS;Estadual;Urbana;44;1;23;52,27;460,64;503,71;469,17;429,53;483,48;NA;NA;Grupo 3;29,7;91,30;90,2;7,6;2,2;De 31 a 60 alunos
2015;52;GO;5221601;Uruaçu;52011747;COLEGIO ESTADUAL ALFREDO NASSER;Estadual;Urbana;250;2;153;61,20;449,47;531,96;481,13;435,60;503,92;NA;NA;Grupo 3;44,9;74,51;80,8;10,8;8,4;Maior que 90 alunos
